id;key;value;type
26660234;Superfície;Asfalto;
26660256;Rodovia;Residencial;
26660256;Nome;Rua Aroaba;
26660300;Rodovia;Residencial;
26660300;Nome;Rua Teerã;
26660302;Rodovia;Residencial;
26660302;Nome;Rua Paulo Franco;
26660760;Rodovia;Residencial;
26660760;Nome;Avenida Doutor Gastão Vidigal;
26660760;Sentido único;Sim;
26660760;Superfície;Asfalto;
26661196;Rodovia;Residencial;
26661196;Nome;Rua Mergenthaler;
26661196;Superfície;Asfalto;
26661197;Rodovia;Residencial;
26661197;Nome;Rua Hassib Mofarrej;
26661197;Superfície;Asfalto;
26661198;Rodovia;Residencial;
26661198;Nome;Rua Othao;
26661198;Superfície;Pavimentado;
26661199;Rodovia;Residencial;
26661199;Nome;Não;
26661199;Sentido único;Sim;
26661199;Superfície;Asfalto;
26661201;Rodovia;Residencial;
26661201;Nome;Rua Xavier Krauss;
26661201;Superfície;Asfalto;
26661253;Rodovia;Secondário;
26661253;Phelper.istas;2;
26661253;Nome;Avenida Padre Pereira de Andrade;
26661253;Sentido único;Sim;
26661320;Rodovia;Tronco de ligação;
26661320;Sentido único;Sim;
26661320;source;Bing;
26661320;Superfície;Asfalto;
26661330;Rodovia;Residencial;
26661330;Nome;Avenida Mofarrej;
26661330;Sentido único;Sim;
26661330;Superfície;Asfalto;
26661344;Ciclo a direita;lane;
26661344;Rodovia;Residencial;
26661344;Nome;Rua Barão da Passagem;
26661344;Sentido único;Não;
26661344;Superfície;Pavimentado;
26752207;Rodovia;Terciário;
26752207;Phelper.istas;3;
26752207;Nome;Não;
26752207;Sentido único;Sim;
26752207;source;Bing;
26779751;Rodovia;Residencial;
26779751;Nome;Rua Samuel Klabin;
26779751;Sentido único;Sim;
26779774;Rodovia;Residencial;
26779774;Nome;Rua Matias Roxo;
26779780;Rodovia;Residencial;
26779780;Nome;Rua Sebastião de Paiva;
26779784;Rodovia;Residencial;
26779784;Nome;Rua Monsenhor Moura;
26779790;Rodovia;Terciário;
26779790;Nome;Rua Belmonte;
26779790;Sentido único;Sim;
26779801;Rodovia;Terciário;
26779801;Nome;Rua Belmonte;
26779801;Sentido único;Sim;
26779859;Rodovia;Residencial;
26779859;Nome;Rua Bela Aliança;
26779875;Rodovia;Residencial;
26779875;Phelper.istas;2;
26779875;Nome;Rua Schilling;
26779885;Rodovia;Residencial;
26779885;Nome;Rua Setúbal;
26779976;Rodovia;Terciário;
26779976;Nome;Não;
26779976;source;Bing;
26780529;Ciclo a direita;lane;
26780529;Rodovia;Secondário;
26780529;Phelper.istas;2;
26780529;Nome;Avenida General Mac Arthur;
26780529;Sentido único;Não;
26780529;Sentido único;Não;
26780532;Bicicleta;Área designada a bicicletas;
26780532;Ciclo a esquerda;lane;
26780532;Rodovia;Residencial;
26780532;Nome;Rua Jaguaré;
26780552;Bicicleta;Área designada a bicicletas;
26780552;Ciclo a direita;lane;
26780552;Rodovia;Residencial;
26780552;Phelper.istas;3;
26780552;Velocidade Máxima;50;
26780552;Nome;Avenida Miguel Frias e Vasconcelos;
26780552;Sentido único;Sim;
26780552;Superfície;Asfalto;
26780570;Bicicleta;Área designada a bicicletas;
26780570;Ciclo a direita;lane;
26780570;Rodovia;Secondário;
26780570;Velocidade Máxima;50;
26780570;Nome;Avenida Bolonha;
26780570;Sentido único;Sim;
26780570;Nome;survey;
26780661;Bicicleta;Sim;
26780661;Possui passagem de pedestres;Sim;
26780661;Rodovia;Terciário;
26780661;Velocidade Máxima;50;
26780661;Nome;Avenida Engenheiro Roberto Zuccolo;
26780661;Superfície;Asfalto;
26780674;Rodovia;Residencial;
26780674;Velocidade Máxima;40;
26780674;Nome;Avenida Gastão Vidigal;
26780674;Sentido único;Sim;
26780674;Superfície;Asfalto;
26781049;Ponte;viaduct;
26781049;Possui passagem de pedestres;Não;
26781049;Rodovia;Tronco;
26781049;Camadas;1;
26781049;Nome;Viaduto Moffarej;
26781049;Sentido único;Sim;
26781049;Superfície;Asfalto;
26781068;Ponte;viaduct;
26781068;Possui passagem de pedestres;Não;
26781068;Rodovia;Tronco;
26781068;Camadas;1;
26781068;Nome;Viaduto Moffarej;
26781068;Sentido único;Sim;
26781068;Superfície;Asfalto;
26786370;Rodovia;Tronco;
26786370;Phelper.istas;3;
26786370;Velocidade Máxima;90;
26786370;Nome;Avenida das Nações Unidas;
26786370;Sentido único;Sim;
26786370;Superfície;Pavimentado;
26786387;Rodovia;Residencial;
26786387;Nome;Rua Ministro Silva Maia;
26786400;Rodovia;Residencial;
26786400;Nome;Rua Ministro Silva Maia;
26786400;Superfície;Asfalto;
26786404;Rodovia;Residencial;
26786404;Nome;Não;
26786404;Superfície;Asfalto;
26786406;Bicicleta;Sim;
26786406;Rodovia;footway;
26786406;Nome;Rua Alberto Dias;
26786414;Bicicleta;Sim;
26786414;Ponte;Sim;
26786414;Camadas;1;
26786414;Estrada de ferro;Abandonado;
26786414;service;spur;
26786414;usage;industrial;
26786422;Rodovia;Terciário;
26786422;Phelper.istas;3;
26786422;Nome;Rua Botocudos;
26786422;Sentido único;Sim;
26786422;Superfície;Asfalto;
26786430;Rodovia;Residencial;
26786430;Sentido único;Sim;
26786430;Superfície;Asfalto;
26786446;Rodovia;Residencial;
26786446;Nome;Rua Botocudos;
26786446;Sentido único;Não;
26786446;Superfície;Asfalto;
26786447;Rodovia;Residencial;
26786447;Nome;Rua Martinho de Campos;
26786447;Sentido único;Não;
26786447;Superfície;Asfalto;
26786451;Rodovia;Residencial;
26786451;Nome;Rua Coroados;
26786451;Sentido único;Não;
26786451;Superfície;Asfalto;
26786452;Rodovia;Residencial;
26786452;Nome;Rua Bernardo Guimarães;
26786452;Sentido único;Sim;
26786452;Superfície;Asfalto;
26786454;Rodovia;Terciário;
26786454;Phelper.istas;2;
26786454;lit;Sim;
26786454;Nome;Rua Bartholomeu Paes;
26786454;Sentido único;Não;
26786454;Superfície;Asfalto;
26786455;Rodovia;Residencial;
26786455;Nome;Rua Coaquira;
26786455;Sentido único;Não;
26786455;Superfície;Asfalto;
26786456;Rodovia;Residencial;
26786456;Nome;Rua Fortunato Ferraz;
26786456;Sentido único;Não;
26786456;Superfície;Asfalto;
26786458;Rodovia;Residencial;
26786458;Nome;Rua Camacam;
26786458;Superfície;Asfalto;
26786459;Rodovia;Residencial;
26786459;Nome;Rua Camacan;
26786459;Sentido único;Não;
26786460;Rodovia;Residencial;
26786460;Nome;Rua Campos Vergueiro;
26786460;Sentido único;Não;
26786460;Superfície;Asfalto;
26786461;Rodovia;Residencial;
26786461;Nome;Rua Benedito Campos Morais;
26786461;Sentido único;Não;
26786461;Superfície;Asfalto;
26786463;Rodovia;Residencial;
26786463;Nome;Rua Caiapós;
26786463;Sentido único;Não;
26786463;Superfície;Asfalto;
26786464;Rodovia;Residencial;
26786464;Nome;Rua Araguatins;
26786466;Rodovia;Terciário;
26786466;Nome;Avenida Raimundo Pereira de Magalhães;
26786466;Sentido único;Não;
26786466;Superfície;Asfalto;
26786470;Rodovia;Residencial;
26786470;Nome;Rua Marina Ciufuli Zanfelice;
26786475;Rodovia;Não classificado;
26786475;Nome;Acesso a Marginal Tietê;
26786475;Sentido único;Sim;
26786475;Superfície;Asfalto;
26786476;Rodovia;Não classificado;
26786476;Nome;Acesso Business Park;
26786476;Sentido único;Sim;
26786476;Superfície;Asfalto;
26786477;Rodovia;Não classificado;
26786477;Cavalo;Não;
26786477;Nome;Rua Interna Business Park;
26786477;Sentido único;Não;
26786477;Superfície;Asfalto;
26786506;Rodovia;Residencial;
26786506;Nome;Rua Félix Guilhem;
26786508;Rodovia;Residencial;
26786508;Nome;Rua Félix Guilhem;
27226503;Rodovia;Residencial;
27226503;Nome;Rua Tebicuari;
27226503;Sentido único;Sim;
27226505;Rodovia;Residencial;
27226505;Nome;Rua Cordilheiras;
27226505;Sentido único;Sim;
27226593;Rodovia;Residencial;
27226593;Nome;Rua Campo Grande;
27226641;Rodovia;Residencial;
27226641;Velocidade Máxima;50;
27226641;Nome;Não;
27226641;Superfície;Asfalto;
27226651;Rodovia;Residencial;
27226651;Nome;Rua Xambica;
27226695;Rodovia;Residencial;
27226695;Nome;Rua Kabul;
27226870;Rodovia;Residencial;
27226941;Rodovia;Residencial;
27226941;Nome;Rua Teerã;
27226949;Rodovia;Residencial;
27226949;Nome;Rua Manuel Bolto;
27227014;Rodovia;Residencial;
27227014;note;Verificar o tipo de via e acesso.;
27227029;Rodovia;Residencial;
27227029;Nome;Rua Gonçalves Freire;
27227046;Rodovia;Residencial;
27227046;Nome;Rua Professor Paulo Tavares;
27227046;Sentido único;Sim;
27227058;Rodovia;Residencial;
27227058;Nome;Rua Ibuguaçu;
27227069;Rodovia;Residencial;
27227069;Nome;Rua Arauto;
27227125;Rodovia;Terciário;
27227125;Nome;Rua Barbalha;
27227125;Sentido único;Sim;
27227200;Bicicleta;Área designada a bicicletas;
27227200;Rodovia;Terciário;
27227200;Sentido único;Sim;
27227338;Rodovia;Residencial;
27227338;Nome;Rua Pio XI;
27227479;Bicicleta;Área designada a bicicletas;
27227479;Rodovia;Residencial;
27227479;lit;Sim;
27227479;Nome;Rua Tomé de Souza;
27227479;Sentido único;Sim;
27227479;Superfície;Asfalto;
27227554;Rodovia;Residencial;
27227554;Nome;Rua Saldanha da Gama;
27227554;Superfície;Asfalto;
27227599;Rodovia;Terciário;
27227599;Nome;Rua Laurindo de Brito;
27227599;Sentido único;Sim;
27496500;Bicicleta;Sim;
27496500;Possui passagem de pedestres;Sim;
27496500;Rodovia;Tronco;
27496500;Phelper.istas;3;
27496500;Velocidade Máxima;50;
27496500;Nome;Avenida Jaguaré;
27496500;Sentido único;Sim;
27496500;Superfície;Asfalto;
30079851;Rodovia;Residencial;
30079851;junction;roundabout;
30079851;Nome;Praça Doutor José Getúlio de Lima;
30079859;Rodovia;Residencial;
30079859;Nome;Rua Carlos Weber;
30079859;Sentido único;Sim;
30079859;CEP;05303000;
30079961;Rodovia;Residencial;
30079961;Nome;Rua Aliança Liberal;
30080360;Possui passagem de pedestres;Sim;
30080360;Rodovia;Tronco;
30080360;Phelper.istas;3;
30080360;Velocidade Máxima;50;
30080360;Nome;Avenida Doutor Gastão Vidigal;
30080360;Sentido único;Sim;
30080360;Superfície;Asfalto;
30080362;Possui passagem de pedestres;Sim;
30080362;Rodovia;Tronco;
30080362;Phelper.istas;3;
30080362;Velocidade Máxima;50;
30080362;Nome;Avenida Professor Fonseca Rodrigues;
30080362;Sentido único;Sim;
30080362;Superfície;Asfalto;
30080363;Rodovia;Residencial;
30080363;Nome;Avenida Doutor Gastão Vidigal;
30080364;Rodovia;Não classificado;
30080364;maxheight;4.5;
30080364;Sentido único;Sim;
30080364;Superfície;Asfalto;
30080459;Rodovia;Residencial;
30080459;Nome;Rua Hassib Mofarrej;
30080459;Sentido único;Sim;
30080459;Superfície;Asfalto;
30080862;Rodovia;Residencial;
30080862;Nome;Não;
30080862;Superfície;Asfalto;
30080863;Rodovia;Residencial;
30080863;Nome;Não;
30081009;Rodovia;Residencial;
30081009;Nome;Rua Heliópolis;
30081009;Sentido único;Sim;
30081009;Superfície;Asfalto;
30081010;Rodovia;Residencial;
30081010;Nome;Rua Postdam;
30081010;Sentido único;Sim;
30081010;Superfície;Asfalto;
30081011;Rodovia;Residencial;
30081011;Nome;Não;
30081011;Sentido único;Sim;
30081011;Superfície;Asfalto;
30081012;Rodovia;Residencial;
30081012;Nome;Não;
30081012;Sentido único;Sim;
30081012;Superfície;Asfalto;
30081200;Rodovia;Residencial;
30081200;Nome;Rua Blumenau;
30081200;Sentido único;Sim;
30081200;Superfície;Asfalto;
30081201;Rodovia;Residencial;
30081201;Nome;Rua Teerã;
30081201;Sentido único;Sim;
30081203;Rodovia;Residencial;
30081203;Nome;Rua Barão de Sergi;
30081203;Sentido único;Sim;
30081273;Rodovia;Residencial;
30081273;Nome;Rua Professora Helena Moura Lacerda;
30081273;Sentido único;Sim;
30081273;Superfície;Asfalto;
30081274;Rodovia;Residencial;
30081274;Nome;Rua Itanhandu;
30451955;Lazer;sports_centre;
30451955;Nome;Sesi Leopoldina;
30635457;Rodovia;Residencial;
30635457;Nome;Não;
30635459;Rodovia;Residencial;
30635459;Nome;Rua Jataí;
30635459;Superfície;Asfalto;
30635460;Rodovia;Residencial;
30635460;Cavalo;Sim;
30635460;Nome;Rua Marquês do Paraná;
30635460;Superfície;Asfalto;
30635638;Rodovia;Residencial;
30635638;Nome;Rua Porteiro Peres;
30635638;Superfície;Asfalto;
30635639;Rodovia;Residencial;
30635639;Nome;Rua Racine;
30635639;Superfície;Asfalto;
30635644;Rodovia;Residencial;
30635644;Nome;Rua Ziembinski;
30635644;Superfície;Asfalto;
30636004;Rodovia;Residencial;
30636004;Cavalo;Não;
30636004;junction;roundabout;
30636004;Velocidade Máxima;20;
30636004;Nome;Praça Batuirucu;
30636004;Superfície;Asfalto;
30636006;Rodovia;Residencial;
30636006;Nome;Rua Barão da Passagem;
30636006;Sentido único;Sim;
30636006;Superfície;Pavimentado;
30636010;Rodovia;Residencial;
30636010;Nome;Rua Barão da Passagem;
30636010;Superfície;Pavimentado;
30636012;Rodovia;Residencial;
30636012;Nome;Rua Coronel Botelho;
30636014;Rodovia;Residencial;
30636014;Nome;Rua Curupaiti;
30636122;Rodovia;Residencial;
30636122;Cavalo;Não;
30636122;Nome;Rua Aquidabã;
30636122;Superfície;Asfalto;
30636123;Rodovia;Residencial;
30636123;Nome;Rua Visconde de Pelotas;
30636124;Rodovia;Residencial;
30636124;Nome;Rua Montevidéu;
30636125;Rodovia;Residencial;
30636125;Nome;Rua Montevidéu;
30636126;Rodovia;Residencial;
30636126;Nome;Rua Coromandel;
30636128;Rodovia;Residencial;
30636128;Nome;Rua Racine;
30636128;Sentido único;Sim;
30636129;Rodovia;Residencial;
30636129;Nome;Praça Francisco de Melo;
30636131;Rodovia;Residencial;
30636131;Nome;Praça Francisco de Melo;
30636132;Rodovia;Residencial;
30636132;Nome;Praça Antônio Tuzzolo;
30636341;Rodovia;Residencial;
30636341;Nome;Não;
30636342;Rodovia;Residencial;
30636342;Nome;Rua Liceu;
30636369;Rodovia;Residencial;
30636369;Nome;Rua Bacongo;
30636370;Rodovia;Residencial;
30636370;Nome;Rua Lauro Muller;
30636430;Nome;Centro Educacional e Esportivo Edson Arantes do Nascimento;
30636430;Lazer;sports_centre;
30636430;Nome;Pelezão;
30636432;Rodovia;Terciário;
30636432;Nome;Rua Belmonte;
30636432;Superfície;Asfalto;
30636434;Bicicleta;Área designada a bicicletas;
30636434;Rodovia;Residencial;
30636434;Nome;Rua Belmonte;
30636435;Rodovia;Residencial;
30636435;Nome;Rua Aliados;
30636435;Sentido único;Sim;
30636435;Superfície;Asfalto;
30636688;Rodovia;Residencial;
30636688;Nome;Rua Cordilheiras;
30636688;Superfície;Asfalto;
30636692;Rodovia;Residencial;
30636692;Nome;Rua Peribebui;
30636692;Superfície;Asfalto;
30636693;Rodovia;Residencial;
30636694;Rodovia;Residencial;
30636694;Nome;Rua Barão de São Gabriel;
30636695;Rodovia;Residencial;
30636695;Nome;Rua Lomas Valentinas;
30636696;Rodovia;Residencial;
30636727;Rodovia;Residencial;
30636727;Nome;Alameda Inhaúma;
30636727;Superfície;Asfalto;
30636731;Rodovia;Residencial;
30636731;Nome;Rua Iagari;
30636731;Superfície;Asfalto;
30636732;Rodovia;Residencial;
30636732;Nome;Rua Iagari;
30636733;Rodovia;Residencial;
30636733;Nome;Rua Curuzu;
30636733;Superfície;Asfalto;
30636734;Rodovia;Secondário;
30636734;Nome;Avenida Diógenes Ribeiro de Lima;
30636734;Superfície;Asfalto;
30636769;Rodovia;Residencial;
30636769;Nome;Rua Princesa Leopodina;
30636769;Superfície;Asfalto;
30636771;Rodovia;Residencial;
30636771;Nome;Praça Sapucai Mirim;
30636771;Superfície;Asfalto;
30636772;Rodovia;Residencial;
30636772;Phelper.istas;2;
30636772;Nome;Rua Visconde de Indaiatuba;
30636772;Sentido único;Não;
30636773;Rodovia;Residencial;
30636773;Nome;Rua Visconde de Indaiatuba;
30636773;Superfície;Asfalto;
30636803;Rodovia;Residencial;
30636803;Nome;Rua Tripoli;
30636803;Superfície;Asfalto;
30636804;Rodovia;Residencial;
30636804;Nome;Rua Camândulas;
30636804;Superfície;Asfalto;
30636805;Rodovia;Residencial;
30636805;Nome;Rua Quiari;
30636805;Superfície;Asfalto;
31324397;addr:city;São Paulo;
31324397;addr:country;BR;
31324397;addr:housenumber;347;
31324397;addr:state;SP;
31324397;addr:street;Rua Bergson;
31324397;Uso da terra;Cemitério;
31324397;Nome;Cemitério da Lapa;
31324397;opening_hours;Mo-Su 07:00-18:00;
31324397;operator;Prefeitura Municipal de São Paulo;
31324397;start_date;1918-01-01;
31324397;wikidata;Q18483057;
31324397;wikipedia;pt:Cemitério da Lapa;
31324903;Rodovia;Residencial;
31324903;Nome;Rua Sales Júnior;
31324903;Superfície;Asfalto;
31324906;Rodovia;Residencial;
31324906;Nome;Não;
31324912;Rodovia;Residencial;
31324912;Sentido único;Sim;
31325016;Rodovia;Residencial;
31325016;Nome;Rua Doutor Cintra Gordinho;
31325019;Rodovia;Residencial;
31325019;Nome;Rua Filipinas;
31325022;Rodovia;Residencial;
31325022;Nome;Rua Filipinas;
31325200;Bicicleta;Sim;
31325200;Rodovia;footway;
31325311;Bicicleta;Área designada a bicicletas;
31325311;Rodovia;Terciário;
31325311;Nome;Avenida Queiroz Filho;
31325311;Sentido único;Sim;
31325350;Rodovia;Residencial;
31325350;Nome;Rua Nova Lapa;
31325352;Rodovia;Residencial;
31325352;Nome;Rua Maria Augusta Thomaz;
31383581;Rodovia;Tronco de ligação;
31383581;Sentido único;Sim;
31383582;Rodovia;Tronco de ligação;
31383582;Sentido único;Sim;
31384047;Rodovia;Terciário;
31384047;Nome;Rua Barão de Itaúna;
31384047;Sentido único;Sim;
31384050;Rodovia;Residencial;
31384050;Nome;Praça Senador José Roberto Leite Penteado;
31384050;Sentido único;Sim;
31384050;Superfície;Asfalto;
31384537;Lazer;Parque;
31384537;Nome;Praça Senador José Roberto Leite Penteado;
31384927;Rodovia;Residencial;
31384927;Nome;Rua Tomé de Souza;
31384927;Sentido único;Sim;
31385178;Rodovia;Residencial;
31385178;Nome;Rua Saldanha da Gama;
31385368;Rodovia;Residencial;
31385368;Phelper.istas;2;
31385368;Nome;Avenida Diógenes Ribeiro de Lima;
31385368;Superfície;Asfalto;
31385370;Rodovia;Residencial;
31385370;Nome;Rua Bergamota;
31385371;Rodovia;Residencial;
31385371;Nome;Rua Dom Leopoldo I;
31385427;Rodovia;Residencial;
31385427;Nome;Rua Ucaiari;
31386100;Rodovia;Residencial;
31386100;Nome;Rua Araçatuba;
31386100;Sentido único;Não;
31386100;Superfície;Asfalto;
31386102;Rodovia;Terciário;
31386102;Nome;Rua Pio XI;
31386102;Sentido único;Sim;
31386103;Rodovia;Terciário;
31386103;Nome;Rua São Domingos Sávio;
31386103;Sentido único;Sim;
31386105;Rodovia;Residencial;
31386105;Nome;Rua São Domingos Sávio;
31386105;Sentido único;Sim;
31386106;Rodovia;Terciário;
31386106;Nome;Rua São Domingos Sávio;
31386106;Sentido único;Sim;
31386106;Superfície;Asfalto;
31386692;Rodovia;Residencial;
31386692;Nome;Rua Alfaia;
31386694;Rodovia;Residencial;
31386694;Nome;Rua Dardanelos;
31386697;Rodovia;Residencial;
31386697;Nome;Rua Coelho de Carvalho;
31387352;Rodovia;Residencial;
31387352;Nome;Rua Japuanga;
31387352;Superfície;Asfalto;
31387357;Rodovia;Residencial;
31387357;Nome;Rua São Domingos Sávio;
31387358;Rodovia;Residencial;
31387358;Nome;Rua Linda Lucotti;
31387358;Sentido único;Sim;
31387358;Superfície;Asfalto;
31389999;building;Sim;
31390001;Rodovia;Residencial;
31390001;Nome;Rua Jorge Felipe Sabra;
31390004;Rodovia;Residencial;
31390004;Nome;Rua Majubim;
31390005;Rodovia;Residencial;
31390005;Nome;Rua Antônio Alarcon;
31390009;Rodovia;Terciário;
31390009;Sentido único;Sim;
31390019;Rodovia;Residencial;
31390019;Nome;Avenida Bagiru;
31390019;Sentido único;Sim;
31390019;Superfície;Asfalto;
31390022;Rodovia;Residencial;
31390022;Nome;Avenida Bagiru;
31390022;Sentido único;Sim;
31390022;Superfície;Asfalto;
31390023;Rodovia;Residencial;
31390023;Nome;Rua Acopiara;
31390024;Rodovia;Residencial;
31390024;Velocidade Máxima;40;
31390024;Nome;Rua Presidente Antônio Cândido;
31390024;Sentido único;Não;
31390024;Superfície;Asfalto;
31390027;Destino;Não;
31390027;Rodovia;Secondário;
31390027;Nome;Rua Pio XI;
31390027;Sentido único;Sim;
31390027;Superfície;Asfalto;
31437150;Rodovia;Residencial;
31437150;Nome;Rua Ubiracica;
31437150;Superfície;Asfalto;
31437151;Rodovia;Residencial;
31437151;Nome;Rua Ubiracica;
31437151;Superfície;Asfalto;
31437152;Rodovia;Residencial;
31437152;Nome;Rua Ubiracica;
31437254;Rodovia;Residencial;
31437254;Nome;Rua Anatólia;
31437254;Sentido único;Sim;
31437254;Superfície;Asfalto;
31437256;Rodovia;Residencial;
31437256;Nome;Rua Anunze;
31437256;Superfície;Asfalto;
32551148;Rodovia;Residencial;
32551148;Nome;Rua Ponta Porã;
32551148;Superfície;Asfalto;
33483392;Bicicleta;Área designada a bicicletas;
33483392;Ciclo a esquerda;lane;
33483392;Rodovia;Terciário;
33483392;Phelper.istas;2;
33483392;Nome;Avenida Antônio de Souza Noschese;
33483392;Sentido único;Não;
33483392;Superfície;Asfalto;
33483394;Rodovia;Residencial;
33483394;Nome;Rua Monsenhor Victorio João Pavesio;
33483395;Rodovia;Residencial;
33483395;Nome;Rua Adelina Gasparian;
33483397;Rodovia;Residencial;
33483397;Nome;Não;
33483399;Bicicleta;Sim;
